gene	probeID	logFC	AveExpr	t	P.Value	adj.P.Val	B
AC092933.3	TC0300010025.hg.1	-6.07603502273559	10.8634450833003	-12.3292128168924	3.68393015952597e-07	0.0017572229370873	6.52113122314194
UQCRQ	TC0500008653.hg.1	-4.20515155792237	15.0274887084961	-12.2869124695763	3.79953786533705e-07	0.0017572229370873	6.49850790138458
RPL37AP1	TC2000009194.hg.1	-3.00870513916016	13.141522248586	-12.1991140092557	4.05243505895129e-07	0.00181372613630386	6.45117417022397
RPS18	TC0600007693.hg.1	-3.23475122451782	17.5425916512807	-12.0748058499355	4.44269980438024e-07	0.0019016971618758	6.38327670447938
RPS15AP1	TC2000008606.hg.1	-3.18242168426514	8.81132916609446	-12.022461323846	4.6192428247897e-07	0.0019016971618758	6.35437311531145
RPS18P12	TC1700009837.hg.1	-3.45903539657593	13.2586360772451	-11.9335220556281	4.93715576659001e-07	0.00190279354676537	6.3048319570016
BOLA3	TC0200013095.hg.1	-2.86638021469116	12.8895239830017	-11.8583536653153	5.22464127859307e-07	0.0019076127742063	6.26253418341976
RPL34	TC0400008359.hg.1	-3.20287942886353	17.7221514383952	-11.7909138232739	5.4982762390685e-07	0.00190839161810099	6.22424838426603
TXN	TC0900011177.hg.1	-3.0523943901062	17.3270603020986	-11.6156259832613	6.28605984753177e-07	0.0020282776128972	6.12322298329212
RP11-48B14.1	TC1700006586.hg.1	-4.04510259628296	10.23295545578	-11.4481795386638	7.15574943964812e-07	0.00220627656889773	6.02463324972168
RPS20P14	TC0300009788.hg.1	-3.70756101608276	13.1080137093862	-11.2650289255988	8.26118520260453e-07	0.00238791279361535	5.91440479899747
RPL21P28	TC0100017230.hg.1	-4.2890784740448	8.63566780090332	-11.116305124771	9.29732428202508e-07	0.00239617156816555	5.82301130563767
PTTG1	TC0500009281.hg.1	-4.06774473190308	11.9300898710887	-11.0366895975665	9.91002228252799e-07	0.00239617156816555	5.77337773226331
RP11-234A1.1	TC0300011855.hg.1	-3.74599123001099	13.1416844526927	-10.9837554916416	1.03418665152847e-06	0.00239617156816555	5.7401005561506
NDUFB1P1	TC0300007321.hg.1	-4.94411516189575	9.09561530749003	-10.9777992425196	1.03917373977657e-06	0.00239617156816555	5.73634218919157
TXNDC17	TC1700006702.hg.1	-3.84731864929199	13.3823138872782	-10.9510617024341	1.06188832269353e-06	0.00239617156816555	5.71943599650443
COX5B	TC0200008554.hg.1	-3.5031304359436	12.4021791617076	-10.9313680052121	1.07896740209666e-06	0.00239617156816555	5.70694701227976
CTB-63M22.1	TC0500009339.hg.1	-3.94782543182373	16.5790742238363	-10.9116622517366	1.09635922662279e-06	0.00239617156816555	5.69441918274298
RPL30	TC0800011206.hg.1	-2.87065124511719	18.0391476949056	-10.8826019372024	1.12257127774522e-06	0.00239617156816555	5.67588709785125
AC016739.2	TC0200015033.hg.1	-3.92632961273193	11.6716852982839	-10.8089945547805	1.19209459913413e-06	0.00250350392516181	5.62864028589986
UBL5	TC1900006955.hg.1	-4.86388778686523	13.8610691229502	-10.6911026834395	1.31349805673939e-06	0.00252056608385907	5.55204240648867
RP11-65N13.6	TC0900011526.hg.1	-3.4571967124939	10.2056859731674	-10.6904027774242	1.31425815116345e-06	0.00252056608385907	5.55158421983716
RP11-251G23.2	TC0700008706.hg.1	-2.83944988250732	6.31729634602865	-10.6468518707466	1.36251725315817e-06	0.00252056608385907	5.52299360532413
RPL13AP20	TC1200006894.hg.1	-2.85640382766724	15.1175847848256	-10.5779653013112	1.44286949548175e-06	0.00263409115987652	5.47744534362194
OST4	TC0200012058.hg.1	-3.80532169342041	10.7905621528625	-10.4587875126316	1.5944453625716e-06	0.00283056863278903	5.39769253314801
RPS15AP24	TC0800010019.hg.1	-3.86119461059571	10.8920300801595	-10.4420578950665	1.61708668647168e-06	0.00283056863278903	5.3863996824606
S100A6	TC0100015864.hg.1	-3.39961004257202	12.7039756774902	-10.4303322888005	1.6331659111135e-06	0.00283056863278903	5.37847022989864
RPL12P42	TC1900009771.hg.1	-2.74859833717346	6.50448568662008	-10.3970492235253	1.6797700739391e-06	0.00283056863278903	5.35589759798811
RPL12P12	TC2000008562.hg.1	-3.88278579711914	11.1537576516469	-10.3939906372583	1.68412546365891e-06	0.00283056863278903	5.35381843042494
RP11-134K1.2	TC0900006619.hg.1	-3.1480565071106	13.2615715662638	-10.2799074617991	1.85576996440894e-06	0.0030291623966108	5.27568194326644
RPL12	TC0900011575.hg.1	-4.45468044281006	14.3878756364187	-10.2257990139364	1.94381340812149e-06	0.00306630376971707	5.23822087563234
CLDN11	TC0300009474.hg.1	3.17876768112182	17.7234741051992	10.2251931018017	1.94482490709649e-06	0.00306630376971707	5.2377999067731
RPL27	TC1700007930.hg.1	-3.07880640029907	17.3556162516276	-10.2076848238711	1.97430369614697e-06	0.00307780636316754	5.22562153169057
DPM3	TC0100015943.hg.1	-3.9490647315979	8.37750470638275	-10.1490589412785	2.0766360653603e-06	0.00316618539437819	5.18464247104314
RPL26	TC1700012356.hg.1	-3.61658763885498	14.5550549030304	-10.080252508577	2.2042212836081e-06	0.00320195926353778	5.13615119226621
RP11-219I21.1	TC0300007159.hg.1	-3.35736656188965	10.5358517964681	-10.0250471190111	2.31280770602769e-06	0.00330814953786404	5.09693315182914
SMIM4	TC0300007485.hg.1	-3.75943803787231	11.4515885512034	-10.002472948661	2.35888810456435e-06	0.00333797687572932	5.08081578178902
RPS28	TC1100008612.hg.1	-3.02540111541748	17.374426762263	-9.93532831969539	2.50200429656258e-06	0.00347140586126575	5.03259763776625
RP11-183G22.1	TC0100008248.hg.1	-2.81622624397278	8.93653682867686	-9.85978193883494	2.67450829162774e-06	0.00351811179231474	4.97784329340928
TMEM258	TC1100011048.hg.1	-3.58125829696655	11.6082313855489	-9.8478701827141	2.70287858697581e-06	0.00351811179231474	4.96916095905439
RPL26P19	TC0500010805.hg.1	-2.93727874755859	13.6783191363017	-9.83401548484011	2.73629202884136e-06	0.00351811179231474	4.95904557717362
RPL21P119	TC1600009337.hg.1	-4.48784446716308	14.8742133776347	-9.81464721296289	2.783763763846e-06	0.00351811179231474	4.94487424802507
RPL13AP5	TC1000008550.hg.1	-2.91968631744384	16.0695175329844	-9.80371705761625	2.81095151622372e-06	0.00351811179231474	4.93686118803569
RPL9P3	TC1400006896.hg.1	-2.85707831382751	7.49518195788066	-9.80185615165851	2.81560927202902e-06	0.00351811179231474	4.93549579905347
RPL34P18	TC0800011124.hg.1	-2.52500820159912	12.6585357189178	-9.7794352587257	2.87239749143392e-06	0.00351811179231474	4.91901916570876
AC004453.8	TC0700007382.hg.1	-2.71676015853882	14.5004509290059	-9.75116357793575	2.94580117837147e-06	0.00351811179231474	4.89817451549478
CTD-3236F5.1	TC1100010233.hg.1	-2.49255657196045	13.256366888682	-9.73470293820342	2.98948420897394e-06	0.00351811179231474	4.88600286188167
RP11-220D10.1	TC0900008373.hg.1	-3.24803304672241	8.97342189153036	-9.70290034242814	3.0759059624451e-06	0.00351811179231474	4.86241297494519
AC011753.6	TC0200008820.hg.1	-3.3144998550415	8.64302945137024	-9.70114104789658	3.08076601741046e-06	0.00351811179231474	4.86110515574962
RP11-343H5.4	TC0100017104.hg.1	-3.00673079490661	8.52776650587718	-9.69654070840812	3.09351427916248e-06	0.00351811179231474	4.85768395643377
RP11-445N18.3	TC1000010486.hg.1	-3.42948698997497	8.88718330860138	-9.63658616422073	3.26505133865196e-06	0.00365330280630053	4.81290924047982
GS1-21A4.2	TC1600008795.hg.1	-3.20166230201721	8.1695941289266	-9.60957390114104	3.34571937875419e-06	0.00366794833972611	4.7926218738825
TMED2	TC1200009247.hg.1	2.72463989257812	17.6420084635417	9.60570522495936	3.35745028033598e-06	0.00366794833972611	4.78971049276042
RPL12P33	TC1200009147.hg.1	-3.62518000602722	8.55841290950775	-9.57570028961526	3.4499786183828e-06	0.00371059909618233	4.76708037898897
RPL12P4	TC2000007803.hg.1	-4.02560234069824	14.0406877199809	-9.5535150432518	3.5201887927669e-06	0.00375516768005819	4.75029105096816
RPS29	TC1400010741.hg.1	-5.86779546737671	14.6794946988424	-9.54562107903457	3.54554734287811e-06	0.00375516768005819	4.74430535597853
RPS7P11	TC1700010917.hg.1	-3.29840230941773	14.2068827152252	-9.46286980437424	3.82376270290463e-06	0.0040191511834432	4.68118621855432
RP11-447H19.4	TC0500010630.hg.1	-3.318359375	10.7355822722117	-9.42256451934727	3.96785996344041e-06	0.00410836366139955	4.65019550804467
RP11-715J22.1	TC1600009106.hg.1	-2.79952621459961	11.8103617827098	-9.40730187088173	4.02396986058833e-06	0.00413559776523946	4.63841744282081
RPL34P31	TC1700007316.hg.1	-2.40372443199158	9.31393873691559	-9.38374501816336	4.11228472222872e-06	0.00417852115077942	4.62019266667122
RP11-425L10.1	TC1100010707.hg.1	-4.06584405899048	14.0620617866516	-9.34310063903918	4.26969340911624e-06	0.00423506631724187	4.58861593559352
VKORC1L1	TC0700007822.hg.1	2.6444787979126	13.1969032287598	9.33448568023161	4.3038981637616e-06	0.00423506631724187	4.5819013764384
RP11-613F7.1	TC0600013564.hg.1	-4.14530444145203	10.6510361830393	-9.31561126309864	4.37989054234454e-06	0.0042470790832873	4.56716405765741
AC009413.2	TC0200012355.hg.1	-3.18817472457886	11.8825692335765	-9.24962710077946	4.65732622854007e-06	0.00442589539437529	4.51535606976406
RPS26P11	TC0X00007586.hg.1	-4.09045505523682	11.7253014246623	-9.22990559845166	4.74393928288329e-06	0.00442791931815355	4.49978450655649
RPL13AP6	TC1000011827.hg.1	-3.03646659851075	11.9235388437907	-9.22737095773607	4.75519822988128e-06	0.00442791931815355	4.49778030437745
RP11-778D9.4	TC0300009691.hg.1	-3.50681734085083	11.7245726585388	-9.15319646982998	5.09799205117421e-06	0.00465342702065899	4.43883293489129
RPS7P1	TC1700007370.hg.1	-3.18337059020996	16.2086889743805	-9.13191086742964	5.20129164431987e-06	0.00469189135704808	4.4218108614137
RP13-585F24.1	TC0400007011.hg.1	-3.695472240448	7.95819544792175	-9.0724856998604	5.50200926523559e-06	0.00489343766349431	4.37403614038488
RP11-16F15.2	TC1100006819.hg.1	-3.7981104850769	13.2586764494578	-9.04555978959498	5.64448712056213e-06	0.00498818067224454	4.35226607254015
RP11-85G20.1	TC1400010021.hg.1	-2.8504889011383	6.74126509825389	-8.97703792287493	6.02561685277108e-06	0.00518258567483307	4.29651617075495
RP4-700A9.1	TC0100008619.hg.1	-4.79449558258056	10.1226620674133	-8.97429575226523	6.0414442878333e-06	0.00518258567483307	4.29427464846815
RPL9	TC1500010237.hg.1	-3.79537773132324	15.8484284083048	-8.93174003100769	6.2929912763389e-06	0.00524259583316138	4.2593846045275
POMP	TC1300006729.hg.1	-3.10991668701172	13.7083202203115	-8.92321929395023	6.34472174699907e-06	0.00524259583316138	4.25237521597772
RP5-1052M9.1	TC0X00010733.hg.1	-3.71746444702148	14.5559593836466	-8.90568965649514	6.45261566700513e-06	0.00524259583316138	4.23793010542486
RPS15AP17	TC0400010833.hg.1	-3.37251329421997	8.3349468310674	-8.90341337515796	6.46677267520407e-06	0.00524259583316138	4.23605191250249
EEF1B2P1	TC1500007266.hg.1	-2.56214880943299	7.92122880617778	-8.9021811957714	6.47445021240426e-06	0.00524259583316138	4.23503498838301
RPL18A	TC1200008677.hg.1	-3.58557605743408	14.7019975185394	-8.89822570040906	6.49916381349784e-06	0.00524259583316138	4.23176938170374
AC079250.1	TC0200012518.hg.1	-3.88428592681885	13.1837391853333	-8.83955579423702	6.8781075277413e-06	0.00548555331604638	4.18313187107822
RPS15AP11	TC0100013990.hg.1	-3.18779921531677	8.1960426568985	-8.80144777682886	7.13715841835933e-06	0.00564463455301862	4.1513380887769
RPS3AP47	TC1500009207.hg.1	-2.97355270385742	9.64678955078125	-8.75434943520002	7.47217232359795e-06	0.00579074390346586	4.11182210828502
RPS12P23	TC1300008275.hg.1	-4.38029861450195	8.66442135969798	-8.74921096938133	7.50975074122184e-06	0.00579074390346586	4.10749600246557
RPS3AP6	TC1500007414.hg.1	-3.1876311302185	12.8595696290334	-8.74648451590346	7.52977361511635e-06	0.00579074390346586	4.10519939253424
RPS19P3	TC1400008914.hg.1	-4.16417431831359	10.1594708760579	-8.7375147065583	7.59606032960313e-06	0.00579074390346586	4.09763789628652
SLIRP	TC1400010636.hg.1	-3.89647912979126	16.0574613412221	-8.6920049573595	7.94235790782683e-06	0.0059495509355338	4.05913511541562
RPS13P2	TC0100014211.hg.1	-3.67795419692993	9.51903371016184	-8.68771240714895	7.97590164697313e-06	0.0059495509355338	4.05549151152758
RPS14P8	TC0500008406.hg.1	-3.04441261291504	8.79044119517008	-8.67833050552252	8.04975621535933e-06	0.0059725316903745	4.04752076339271
RPS19	TC1900008164.hg.1	-4.39443588256836	14.1529815196991	-8.64251761835769	8.33862863551527e-06	0.00615395228741791	4.01700352777246
RP11-36C20.1	TC0500007083.hg.1	-2.18626594543457	15.0426077047984	-8.57595514924881	8.90611136185044e-06	0.00653798106296264	3.95989822785327
RPL9P7	TC0X00009255.hg.1	-3.27140903472901	16.4632938702901	-8.56953873837235	8.96300705314306e-06	0.00653812367346195	3.95436683204681
RP5-837I24.5	TC0100014721.hg.1	-2.44067311286926	7.9182843764623	-8.56532891659763	9.00055224787367e-06	0.00653812367346195	3.9507351174253
RP11-475C16.1	TC0600013608.hg.1	-2.67229986190796	14.268549601237	-8.54867835912038	9.15074344620495e-06	0.00661260364293597	3.93635122076865
RP11-156G14.6	TC0900007084.hg.1	-5.48134398460388	10.1193362077077	-8.53717266678097	9.25612677725876e-06	0.00665410005031486	3.92639326864289
RP11-459A10.1	TC0X00008996.hg.1	-2.91258668899536	12.3023529052734	-8.52062363083099	9.41003661792688e-06	0.00669041434997716	3.91204376717451
RPL5P30	TC1100009209.hg.1	-2.75624108314514	9.128249446551	-8.51850530614973	9.42993862886362e-06	0.00669041434997716	3.91020471750504
MED31	TC1700009592.hg.1	-3.15931034088135	10.2829732100169	-8.49266301266675	9.67647095749609e-06	0.00681503534516647	3.88772781038491
MRPS18C	TC0400008004.hg.1	-3.46378040313721	11.5417462189992	-8.48512056938325	9.7497465381984e-06	0.00683196254263807	3.88115308076781
RPS10P2	TC2000006769.hg.1	-3.19571328163147	8.34874705473582	-8.47051604336292	9.89336096432635e-06	0.00685632635871469	3.8684036526471
RPS17	TC1500010910.hg.1	-3.87072801589966	12.4750149250031	-8.46654934151913	9.93276585175432e-06	0.00685632635871469	3.86493654572119
RP1-228H13.1	TC0100013825.hg.1	-3.26448678970337	8.02790848414103	-8.44494953637645	1.01503686454512e-05	0.00690349459663296	3.84602514850485
RBPJP5	TC0900010073.hg.1	2.30369639396668	4.8070349295934	8.43056465727246	1.02981736530653e-05	0.00696985416338804	3.83340059705561
RP4-570O12.2	TC0600008748.hg.1	-2.97723364830017	6.22317087650299	-8.41959798442927	1.04124364682478e-05	0.00701297814459731	3.82375976215166
RPS21	TC2000008007.hg.1	-3.49807596206665	17.7663088639577	-8.38439138204797	1.0788720743057e-05	0.00719654355526655	3.79271457995812
RPS10L	TC2000008141.hg.1	-3.16607594490051	8.78993042310079	-8.29758907226211	1.17814854180296e-05	0.00756897915126458	3.71554970369982
AC079922.2	TC0200013908.hg.1	-2.31775712966919	7.95967312653859	-8.29742248649358	1.17834840655386e-05	0.00756897915126458	3.71540075677982
MRPL51	TC1200009735.hg.1	-3.50464963912964	15.5232565402985	-8.25327541845555	1.23264363783363e-05	0.00784509823537741	3.67581175954281
AC139085.2	TC1800009097.hg.1	-2.71664762496948	11.7497867743174	-8.24530908455063	1.24272920188607e-05	0.00786008886995493	3.66864316151384
RPL24P8	TC0900007519.hg.1	-2.44048643112182	11.3899786472321	-8.23803720600583	1.25201429243309e-05	0.00786021371057146	3.66209284751261
RPL13AP2	TC1400009077.hg.1	-2.54964351654053	6.98180647691091	-8.22033201692932	1.27493951976437e-05	0.00795200760300039	3.64611798631434
MIF	TC2200009231.hg.1	-4.54235553741455	12.2515269915263	-8.21791965309323	1.2780984507327e-05	0.00795200760300039	3.64393847079231
RPS15A	TC1600011493.hg.1	-3.58832263946533	16.6208908557892	-8.20683017450932	1.29273022445637e-05	0.00798399595625634	3.63391038315157
RPL5P29	TC1100007635.hg.1	-2.71786665916443	7.59225936730703	-8.17446478304609	1.33649029552117e-05	0.00816878176440901	3.60455803124605
RP11-40H20.5	TC0100007502.hg.1	-2.60466909408569	10.4959078629812	-8.14322208692732	1.38027085201903e-05	0.00836725567917625	3.57610374658029
RP11-70F11.2	TC1200007585.hg.1	-2.45116472244263	9.52109042803446	-8.14203943475462	1.38195858398945e-05	0.00836725567917625	3.57502432122462
RPS7	TC0200006536.hg.1	-2.27945137023925	18.2491623560588	-8.13847807656507	1.38705452896359e-05	0.00836725567917625	3.57177278717932
RP11-796G6.1	TC1400008331.hg.1	-3.52514457702637	8.93678609530131	-8.11921568232087	1.41497507981434e-05	0.00838977424995043	3.55415941497468
MRPL40	TC2200006601.hg.1	-3.54387998580933	9.70196270942688	-8.07508482168129	1.48128351158459e-05	0.00870850342435608	3.51363588567995
RP4-706A16.3	TC0100008793.hg.1	-3.60188055038453	13.4687597751617	-8.00909633828926	1.58684758722927e-05	0.00921201541799689	3.45259545223814
RP11-667M19.1	TC1100012354.hg.1	-4.66825747489929	7.15097228686015	-7.9820398773162	1.63248112108396e-05	0.00942235642495666	3.42741227327299
RPS15AP12	TC0100017373.hg.1	-3.2394905090332	7.24486760298411	-7.97960187687413	1.63666286959138e-05	0.00942235642495666	3.42513860841493
RPS10	TC0600014282.hg.1	-4.08371114730835	15.442267258962	-7.95925266879153	1.67202608925026e-05	0.00950759261282897	3.40613221616079
RP11-254G11.1	TC1800008224.hg.1	-3.40712594985962	7.88811500867208	-7.94167613079556	1.703242611641e-05	0.00956746543126035	3.38967399008036
ELP5	TC1700006733.hg.1	-3.23224282264709	9.74560141563416	-7.92096209143298	1.74085028743255e-05	0.00970017161163971	3.37022832527602
AC005229.5	TC0700009580.hg.1	-3.04458570480346	8.52816824118296	-7.90719149646589	1.76635263736885e-05	0.00980290386686966	3.35727119358593
RPL18AP16	TC0X00008791.hg.1	-2.94323444366455	7.52455957730611	-7.89865913567844	1.78235843494102e-05	0.00984011924519379	3.34923091628407
PSMA2	TC0700013544.hg.1	-3.44192695617676	14.3433492978414	-7.89599940941408	1.78738009736086e-05	0.00984011924519379	3.34672271275086
RP11-50D9.1	TC0400011812.hg.1	-3.75190734863281	12.656334956487	-7.88920910195882	1.80027060052214e-05	0.00984011924519379	3.34031520856958
RP11-492M23.2	TC1000010158.hg.1	-3.67564678192139	9.93826564153036	-7.88193139995656	1.81419906501519e-05	0.00986625279032646	3.33344134248214
SF3B5	TC0600013433.hg.1	-3.6430492401123	8.55452422300974	-7.87023104647455	1.83683892080398e-05	0.00986625279032646	3.32237624236236
TMEM261	TC0900009513.hg.1	-3.25855469703674	8.34228674570719	-7.86843315470914	1.8403450293314e-05	0.00986625279032646	3.32067443363046
RPA3	TC0700010247.hg.1	-3.99923801422119	11.3693729241689	-7.86770510534601	1.84176689083899e-05	0.00986625279032646	3.31998517664166
RPL12P50	TC0X00011106.hg.1	-3.99558305740356	9.99392175674438	-7.85523697694055	1.8663037522914e-05	0.00994619668065318	3.30817098997706
TRAPPC5	TC1900011658.hg.1	-2.27467393875122	6.2148494720459	-7.85285710738167	1.87102766488917e-05	0.00994619668065318	3.30591370869808
RP11-983G14.3	TC1500008665.hg.1	-2.30952215194702	12.3922113577525	-7.84589459394066	1.88492294135243e-05	0.00998181807244054	3.29930572194984
RPL12P47	TC0600008079.hg.1	-3.7884407043457	10.3328595558802	-7.8168859472701	1.94403994904403e-05	0.0101783329332119	3.2717080317033
SNRPD2	TC1900010951.hg.1	-3.97379970550537	14.6042136351267	-7.79877801549494	1.98196571710864e-05	0.010337888474445	3.25442663551561
RPS2P48	TC1700011162.hg.1	-3.30650854110718	8.12386417388916	-7.79439554637203	1.99126528839742e-05	0.0103474944733596	3.2502379253174
SNHG19	TC1600009094.hg.1	-3.80981111526489	7.97850596904755	-7.771652824777	2.04029578825073e-05	0.0105234512691765	3.22846133100399
KIF9	TC0300010975.hg.1	-3.17972469329834	8.6167528629303	-7.76184693929829	2.06184098709709e-05	0.0105951899168439	3.21905159747769
RPS4XP14	TC1200009585.hg.1	-2.31429243087769	14.9396914641062	-7.75371723488763	2.07989150454161e-05	0.0106130702493749	3.21124098684193
AC009961.2	TC0200014726.hg.1	-2.90970182418823	7.39091658592224	-7.74866648432941	2.091192516802e-05	0.0106130702493749	3.20638421057522
AC005786.3	TC1900009295.hg.1	-2.86079788208008	17.3170107205709	-7.74656340540261	2.09591786970969e-05	0.0106130702493749	3.20436093490697
RPL13AP7	TC2100006776.hg.1	-2.81257152557373	12.1121582984924	-7.74136054492014	2.10765815258579e-05	0.0106251422467978	3.19935306078414
COMMD6	TC1300009273.hg.1	-3.11703968048096	10.1958549817403	-7.73873145158846	2.11361797550629e-05	0.0106251422467978	3.19682117448698
RP11-318C24.1	TC0100010704.hg.1	-5.30879735946655	11.8130788008372	-7.72760453355067	2.13904555577382e-05	0.0107141471348678	3.1860958165111
RP11-302F12.1	TC0400007105.hg.1	-5.52277684211731	9.1915287176768	-7.69056783999443	2.22611526577542e-05	0.0110345904461715	3.15028077118584
MRPL47	TC0300013270.hg.1	-3.40650606155395	12.2393937905629	-7.65734380115778	2.30751652536297e-05	0.0113050670738199	3.11800160219645
RP5-1107A17.2	TC1700008370.hg.1	-2.56323432922363	6.1517262061437	-7.65472975637459	2.31405747880273e-05	0.0113050670738199	3.11545581811264
COX7B	TC0X00007704.hg.1	-2.69414472579956	13.0596571763357	-7.64446011344319	2.33995091667508e-05	0.0113428137733108	3.1054457403541
MIR4426	TC0100011018.hg.1	-3.0209436416626	14.8687304655711	-7.64342353047913	2.34258201088634e-05	0.0113428137733108	3.10443459417789
RP3-522P13.1	TC0600007230.hg.1	-2.80857276916504	9.66554093360901	-7.64102594911702	2.34868000798264e-05	0.0113428137733108	3.10209531098179
RPL36P16	TC1900008140.hg.1	-2.7889918088913	5.23087930679321	-7.63874982315386	2.35448511060832e-05	0.0113428137733108	3.09987383691105
RPS10P28	TC1900008203.hg.1	-2.92833137512207	6.4218465089798	-7.63481021962843	2.36456979773725e-05	0.0113519805047424	3.09602723098537
TNRC6A	TC1600007262.hg.1	2.10672473907471	9.76253787676493	7.56929245956941	2.53937448680111e-05	0.0119432377346177	3.03175851585713
RPL35AP4	TC0600011541.hg.1	-3.35759210586548	11.6824797789256	-7.56335365754588	2.5559023907574e-05	0.0119666299893541	3.02590508901571
RPS4XP8	TC0600009922.hg.1	-2.55111837387085	10.9114190737406	-7.55517794370885	2.57884779041903e-05	0.0119666299893541	3.01783930904805
RP11-281J9.1	TC1600008501.hg.1	-1.95362877845764	7.33144410451253	-7.54148827551575	2.61777252029768e-05	0.0120665398115848	3.00431398201649
RPS3AP26	TC0700011911.hg.1	-3.17630290985108	8.53877548376719	-7.51644276889243	2.6906536246419e-05	0.0123206183878198	2.9795050410843
RPS26	TC1200007823.hg.1	-3.98255491256714	13.8166402975718	-7.50291526280205	2.73093524494865e-05	0.0124639345579079	2.96607075041261
RPL35A	TC0300010076.hg.1	-2.95830631256103	18.0714794794718	-7.49813657594807	2.74532168530957e-05	0.0124885133517468	2.96131918760671
C15orf41	TC1500006870.hg.1	2.36441612243652	11.2247887452443	7.4856283638932	2.78337062680916e-05	0.0125791126259491	2.94886760440621
RPS27AP1	TC1700006868.hg.1	-2.09834551811218	7.99579648176829	-7.46357725539108	2.85185508064121e-05	0.012763891392373	2.92686559955051
RP11-169K16.8	TC0100007004.hg.1	-3.43384957313538	9.30589818954468	-7.45543672749896	2.87759939161295e-05	0.0128377018517472	2.91872680707158
MRPL14	TC0600011903.hg.1	-4.0640320777893	10.0811794201533	-7.43113433477403	2.9559733269169e-05	0.0131450807449707	2.89437688184178
BOLA2B	TC1600009956.hg.1	-3.35498142242431	13.3870040575663	-7.40018140826377	3.05917961367047e-05	0.0135173845700226	2.86324874362188
AC010468.1	TC0500011699.hg.1	-3.03371477127075	8.5160905122757	-7.38098973720335	3.12513742227003e-05	0.0137649902112018	2.84388369909136
RPL35AP19	TC0800011643.hg.1	-2.09426832199097	5.54141483704249	-7.37231490489631	3.15545791336011e-05	0.0137681412508106	2.83511419619046
AC093698.1	TC0200015564.hg.1	-3.20526647567749	8.22644062836965	-7.37226796549285	3.1556228460541e-05	0.0137681412508106	2.83506671687984
AC097713.5	TC0200011154.hg.1	-2.26842761039734	6.35282377401988	-7.36821275722283	3.16990728328153e-05	0.0137871092795892	2.83096374075262
AC000089.3	TC2200006618.hg.1	-2.87801074981689	12.4837023417155	-7.35558401238139	3.2148449186597e-05	0.0138954410666492	2.81817199042501
EEF1B2P2	TC0500010966.hg.1	-1.93559193611145	5.79640809694926	-7.34322303049118	3.25950234923443e-05	0.0140447097343022	2.80563054580262
CTC-484M2.1	TC0500011349.hg.1	-2.61216592788697	13.1750819683075	-7.31665632556375	3.35778505591274e-05	0.0143324117395195	2.7786058067144
TMSB10P1	TC0200016154.hg.1	-2.4054970741272	15.5067617893219	-7.31453737890855	3.36576185434621e-05	0.0143324117395195	2.77644619545547
AC006539.2	TC1900010094.hg.1	-2.27058362960815	8.84159755706787	-7.29191002885115	3.45224124408157e-05	0.0145586994349574	2.75334645452179
RPL21P2	TC2000008246.hg.1	-3.07794189453125	7.27117244402568	-7.28461247997728	3.4806453024577e-05	0.0145980393677527	2.74588165522264
