gene	probeID	logFC	AveExpr	t	P.Value	adj.P.Val	B
NDUFB1P1	TC0300007321.hg.1	-3.84321784973144	9.09561530749003	-8.53339224878462	9.29104148012927e-06	0.013776104311746	3.67388562437019
VKORC1L1	TC0700007822.hg.1	2.40965747833252	13.1969032287598	8.50561299395274	9.55206050903639e-06	0.0139505330034343	3.65207290735253
RPS10L	TC2000008141.hg.1	-3.21664333343506	8.78993042310079	-8.43011508168803	1.03028307960882e-05	0.0145892401961709	3.59233473077315
RP11-234A1.1	TC0300011855.hg.1	-2.86011648178101	13.1416844526927	-8.38625030988253	1.0768485449856e-05	0.0145892401961709	3.55731787886867
RP11-85G20.1	TC1400010021.hg.1	-2.66206502914429	6.74126509825389	-8.38363507054677	1.07969654321529e-05	0.0145892401961709	3.55522294658535
AC139085.2	TC1800009097.hg.1	-2.76120853424072	11.7497867743174	-8.38055609511356	1.08306010321496e-05	0.0145892401961709	3.55275549675721
RPL5P30	TC1100009209.hg.1	-2.70560216903687	9.128249446551	-8.36199945433332	1.1035759058837e-05	0.0147226576020994	3.53786054544926
RPS13P2	TC0100014211.hg.1	-3.53264141082763	9.51903371016184	-8.34446841139934	1.12334838774204e-05	0.0147600668989365	3.5237510660924
AC004453.8	TC0700007382.hg.1	-2.31137275695801	14.5004509290059	-8.29612204516574	1.1799099118533e-05	0.0148783690867577	3.48464965955792
RPS29	TC1400010741.hg.1	-5.08095598220825	14.6794946988424	-8.26560516552854	1.21720971076062e-05	0.0148783690867577	3.45982335633895
RP5-837I24.5	TC0100014721.hg.1	-2.35025382041931	7.9182843764623	-8.24801031454634	1.23929931852299e-05	0.0149518768650846	3.44545822355895
RPL21P119	TC1600009337.hg.1	-3.7496452331543	14.8742133776347	-8.20024967586295	1.30149913655129e-05	0.0152334839209937	3.40627463320966
RPL27	TC1700007930.hg.1	-2.47201919555664	17.3556162516276	-8.1959011207559	1.30732948480231e-05	0.0152334839209937	3.40269317231546
COMMD6	TC1300009273.hg.1	-3.29875183105469	10.1958549817403	-8.18987153286061	1.3154609306834e-05	0.0152334839209937	3.39772338371338
UBL5	TC1900006955.hg.1	-3.71533536911011	13.8610691229502	-8.16651898134573	1.34747913740844e-05	0.0152334839209937	3.37843332901673
TMEM126A	TC1100008652.hg.1	-3.22108030319214	9.70653291543325	-8.16608304931967	1.34808486865541e-05	0.0152334839209937	3.37807259610767
PTTG1	TC0500009281.hg.1	-3.00834989547729	11.9300898710887	-8.16231749668346	1.35332952991337e-05	0.0152334839209937	3.37495563500358
RP11-65N13.6	TC0900011526.hg.1	-2.63609695434571	10.2056859731674	-8.15138406803821	1.36868428370381e-05	0.0152334839209937	3.36589551970413
RPL34P31	TC1700007316.hg.1	-2.07927846908569	9.31393873691559	-8.11716131682002	1.41798887547117e-05	0.0153545955728458	3.33744101775981
RP13-585F24.1	TC0400007011.hg.1	-3.30253100395202	7.95819544792175	-8.10780418771812	1.43180491306429e-05	0.0153545955728458	3.32963578593945
KIF9	TC0300010975.hg.1	-3.31955718994141	8.6167528629303	-8.10318417467939	1.43868061873938e-05	0.0153545955728458	3.32577800254346
RPL9	TC1500010237.hg.1	-3.4160213470459	15.8484284083048	-8.03899289400877	1.53803707640289e-05	0.0160447333959037	3.27190200231931
RPS18P12	TC1700009837.hg.1	-2.3138599395752	13.2586360772451	-7.98271640986628	1.63132277528452e-05	0.0168908864520038	3.22424369782554
RP11-220D10.1	TC0900008373.hg.1	-2.66470122337341	8.97342189153036	-7.96030398730985	1.67017880314813e-05	0.0171651080031694	3.20515208374989
RP11-219I21.1	TC0300007159.hg.1	-2.64606142044067	10.5358517964681	-7.90110044009761	1.77776270777964e-05	0.0180458573417819	3.15441316877958
RP4-700A9.1	TC0100008619.hg.1	-4.21760272979737	10.1226620674133	-7.89447265324011	1.79026964215126e-05	0.0180458573417819	3.14870510318574
RPL21P1	TC1200009202.hg.1	-2.66573333740234	8.35603551069895	-7.81621243041376	1.94543632111524e-05	0.0189523810314262	3.08087713047917
RPL34	TC0400008359.hg.1	-2.11768817901611	17.7221514383952	-7.79594717126291	1.98796731947713e-05	0.0191542031764482	3.06318403638902
PSMA2	TC0700013544.hg.1	-3.3812952041626	14.3433492978414	-7.75690631296229	2.07279028156138e-05	0.0194708133567469	3.02894752675525
TMEM258	TC1100011048.hg.1	-2.81230115890503	11.6082313855489	-7.73336476485148	2.12584070244467e-05	0.0194708133567469	3.00820656674403
RPS12P23	TC1300008275.hg.1	-3.86585545539856	8.66442135969798	-7.72166190780615	2.15276232840401e-05	0.0194708133567469	2.997868829048
RPL26	TC1700012356.hg.1	-2.77015829086303	14.5550549030304	-7.72106135646371	2.15415384866282e-05	0.0194708133567469	2.99733784479726
RPS15AP17	TC0400010833.hg.1	-2.92309737205505	8.3349468310674	-7.71695823522721	2.16368735560725e-05	0.0194708133567469	2.99370875268815
RP1-228H13.1	TC0100013825.hg.1	-2.9811692237854	8.02790848414103	-7.71203110200176	2.17519627395277e-05	0.0194708133567469	2.98934791393573
RPL34P18	TC0800011124.hg.1	-1.98201417922974	12.6585357189178	-7.67640253024845	2.26043193246802e-05	0.0197752562825941	2.95771884583815
RPS21	TC2000008007.hg.1	-3.2017068862915	17.7663088639577	-7.67403678947172	2.26621914226275e-05	0.0197752562825941	2.9556127237172
S100A6	TC0100015864.hg.1	-2.48914575576782	12.7039756774902	-7.63693983215598	2.35911253270678e-05	0.0199614839105345	2.92248957251606
C15orf41	TC1500006870.hg.1	2.41125583648682	11.2247887452443	7.6339206584366	2.36685342726552e-05	0.0199614839105345	2.91978574830848
CRLS1	TC2000006631.hg.1	-2.88155698776245	7.63483325640361	-7.63136767691265	2.37342065381448e-05	0.0199614839105345	2.9174984740186
RPS20P5	TC0100014328.hg.1	-2.29546332359314	7.08417987823486	-7.63118798675078	2.37388363201427e-05	0.0199614839105345	2.9173374527439
RPS3AP14	TC0300008644.hg.1	-2.05038952827453	8.57177305221558	-7.6066253500914	2.4381063701102e-05	0.0203730531681281	2.89528613965226
CTD-3236F5.1	TC1100010233.hg.1	-1.94431352615356	13.256366888682	-7.59353460970757	2.4731057903024e-05	0.0203730531681281	2.88350082020592
RPL26P19	TC0500010805.hg.1	-2.2673397064209	13.6783191363017	-7.59105815233534	2.4797882458827e-05	0.0203730531681281	2.88126873158835
RPL12	TC0900011575.hg.1	-3.29159116744995	14.3878756364187	-7.55590667984235	2.57679348389793e-05	0.0204835451213016	2.8494969497971
MRPL47	TC0300013270.hg.1	-3.35906791687011	12.2393937905629	-7.550709561685	2.59148324534707e-05	0.0204835451213016	2.84478538579415
RPA3	TC0700010247.hg.1	-3.83774375915527	11.3693729241689	-7.54999728937007	2.59350359848183e-05	0.0204835451213016	2.84413937515183
OST4	TC0200012058.hg.1	-2.74636554718018	10.7905621528625	-7.5482852710283	2.5983667457199e-05	0.0204835451213016	2.84258634307562
RPS4XP14	TC1200009585.hg.1	-2.2413067817688	14.9396914641062	-7.50918889532062	2.71217277780926e-05	0.0211824174520523	2.8070126581829
MIR4426	TC0100011018.hg.1	-2.96717643737793	14.8687304655711	-7.50738474156239	2.71755400660587e-05	0.0211824174520523	2.80536605878373
RP11-70F11.2	TC1200007585.hg.1	-2.25585317611694	9.52109042803446	-7.4932726270054	2.76004965201701e-05	0.0213622053663733	2.7924710613392
RP11-613F7.1	TC0600013564.hg.1	-3.33273029327392	10.6510361830393	-7.48953913889557	2.7714129993493e-05	0.0213622053663733	2.789055037237
RPS15AP24	TC0800010019.hg.1	-2.75513982772827	10.8920300801595	-7.45088825908817	2.89209402895595e-05	0.0220877470837466	2.75357887745092
DPM3	TC0100015943.hg.1	-2.89109468460083	8.37750470638275	-7.43008594517471	2.95940624335312e-05	0.0222630069202795	2.73440055248688
DRG1	TC2200009260.hg.1	-2.55994749069214	14.6255838076274	-7.42731276111943	2.96850789596144e-05	0.0222630069202795	2.73183937467415
RPS15AP11	TC0100013990.hg.1	-2.67538166046142	8.1960426568985	-7.38667349389413	3.10544354418082e-05	0.0231172512248022	2.69418539122989
RPL12P6	TC1400008920.hg.1	-2.49415194988251	5.19529322783152	-7.37890462258679	3.13239628834395e-05	0.0231172512248022	2.68696123586182
MRPL51	TC1200009735.hg.1	-3.11047267913819	15.5232565402985	-7.32500830208072	3.3265438192759e-05	0.0239140581453593	2.63661322710449
RP11-156G14.6	TC0900007084.hg.1	-4.69830775260925	10.1193362077077	-7.31759667672079	3.354251689725e-05	0.023988951066541	2.62965791565031
RP11-667M19.1	TC1100012354.hg.1	-4.23913168907166	7.15097228686015	-7.24829732920734	3.62582878803997e-05	0.025666613020235	2.56425271468037
CLDN11	TC0300009474.hg.1	2.24490356445312	17.7234741051992	7.22121738489403	3.73837966103307e-05	0.0263290094451793	2.53851073263746
RPS20P14	TC0300009788.hg.1	-2.37464332580566	13.1080137093862	-7.21510061119487	3.76432547186514e-05	0.0263515613683953	2.5326818112504
RPS7	TC0200006536.hg.1	-2.01891708374023	18.2491623560588	-7.20827504326093	3.79350938996901e-05	0.0263515613683953	2.52617119026215
RPL13AP6	TC1000011827.hg.1	-2.36391162872314	11.9235388437907	-7.18357630551004	3.90118868927607e-05	0.0269288768504283	2.50255682775312
RPL12P4	TC2000007803.hg.1	-3.02483654022217	14.0406877199809	-7.17850869129262	3.92369067767191e-05	0.0269501219343361	2.49770097457581
RPL18A	TC1200008677.hg.1	-2.88953876495362	14.7019975185394	-7.1708890534701	3.9577908223163e-05	0.0269886440850901	2.49039285236476
RPL9P7	TC0X00009255.hg.1	-2.72391080856323	16.4632938702901	-7.13535328234717	4.12113978379379e-05	0.0276225864397328	2.45620040049343
RPS26P11	TC0X00007586.hg.1	-3.15013265609742	11.7253014246623	-7.10811551422746	4.25131020622363e-05	0.0283580785847355	2.42986979079546
RP11-50D9.1	TC0400011812.hg.1	-3.37637996673584	12.656334956487	-7.09958031744847	4.29301549211647e-05	0.0284992552370191	2.42159691640369
ELP5	TC1700006733.hg.1	-2.89387130737305	9.74560141563416	-7.09174594265631	4.33168833153011e-05	0.0285292205308478	2.41399408948429
RP11-134K1.2	TC0900006619.hg.1	-2.17003965377807	13.2615715662638	-7.08621550435515	4.35921636998792e-05	0.0285292205308478	2.40862177731557
AC009961.2	TC0200014726.hg.1	-2.65445613861084	7.39091658592224	-7.06893577355289	4.44646043763892e-05	0.0288282314682342	2.39180765577294
RPL30P4	TC0300010654.hg.1	-2.80241918563843	8.41848321755727	-7.05794427477436	4.50294286687086e-05	0.0290586422355348	2.38108986152163
GSTM3	TC0100015211.hg.1	-2.86840891838074	8.737797498703	-7.0495125940002	4.54679995419863e-05	0.0291218333370178	2.37285628218714
RPL30P7	TC0500006748.hg.1	-2.49746131896972	7.22927180926005	-7.04552559752997	4.56769976356671e-05	0.0291218333370178	2.36895937033347
TMEM261	TC0900009513.hg.1	-2.91202425956726	8.34228674570719	-7.03166598741859	4.64116857003733e-05	0.0294036042579831	2.35539496000282
UBL5P1	TC0500007027.hg.1	-2.87991690635681	8.03106307983398	-7.02143565384324	4.69622303726327e-05	0.0296171575138678	2.34536461509131
AC104634.3	TC0200011068.hg.1	-2.57622241973877	6.28012080987294	-6.98732682697785	4.88497179982038e-05	0.0302573844806285	2.3118123719333
TXNP1	TC1000012020.hg.1	-2.9732871055603	12.8340636094411	-6.96832767596802	4.99367250443076e-05	0.030688561249312	2.29304951757321
AC005786.3	TC1900009295.hg.1	-2.56843280792236	17.3170107205709	-6.954887559068	5.07215524093458e-05	0.0310015937842938	2.27974460546747
RPS3AP6	TC1500007414.hg.1	-2.52618885040284	12.8595696290334	-6.9315647770016	5.21154838910467e-05	0.0315753834605383	2.256593451171
RP11-36C20.1	TC0500007083.hg.1	-1.75696992874146	15.0426077047984	-6.89197731818969	5.4577775120672e-05	0.0326494346219051	2.21711371446986
RPL21P42	TC0300009245.hg.1	-2.05699324607849	5.56767312685649	-6.8892058362328	5.47548331104713e-05	0.0326494346219051	2.21434109457794
RP11-318C24.1	TC0100010704.hg.1	-4.73089122772217	11.8130788008372	-6.88639140348624	5.49352740741003e-05	0.0326494346219051	2.21152434165039
SF3B5	TC0600013433.hg.1	-3.1819429397583	8.55452422300974	-6.87408389567204	5.57319691356462e-05	0.0326494346219051	2.19919288978957
RPL13AP20	TC1200006894.hg.1	-1.85552310943604	15.1175847848256	-6.87145804710147	5.59035667748676e-05	0.0326494346219051	2.19655902330542
AC005517.3	TC1700006984.hg.1	-1.82979965209961	9.44302423795064	-6.86989332340811	5.60060934809429e-05	0.0326494346219051	2.19498903494675
RPS15A	TC1600011493.hg.1	-2.97362232208252	16.6208908557892	-6.80095293886326	6.07325931366337e-05	0.0348196017964555	2.12545465321572
RPL35AP4	TC0600011541.hg.1	-3.01384687423706	11.6824797789256	-6.78902888165694	6.15932085655873e-05	0.0350801214627297	2.11335578135732
AC016712.2	TC0200010904.hg.1	-2.20493793487549	9.40857660770416	-6.78766248204344	6.16926709928722e-05	0.0350801214627297	2.11196798716081
RP4-765C7.2	TC0100010739.hg.1	-2.15238547325134	6.16173926989237	-6.77514245219084	6.26121903678176e-05	0.0354339557004804	2.09923886717697
lorbo	TC0100011776.hg.1	-1.7117121219635	5.98681000868479	-6.7722637751762	6.28257097720147e-05	0.0354339557004804	2.09630878372913
PSMA5	TC0100015196.hg.1	-3.64675998687744	12.862718741099	-6.75132813329608	6.44025621408608e-05	0.0360303769525554	2.07496175514648
RP11-183G22.1	TC0100008248.hg.1	-1.92715072631836	8.93653682867686	-6.74707366477836	6.47282303670121e-05	0.0360671418565104	2.07061561017468
SNRPEP2	TC0900009498.hg.1	-3.45662879943847	11.6430443922679	-6.72733184492562	6.62629976597569e-05	0.0367746384412119	2.05041262226656
RP11-16F15.2	TC1100006819.hg.1	-2.8203330039978	13.2586764494578	-6.71689012588416	6.70906989121063e-05	0.0370856534683673	2.03970315593702
STX8	TC1700009713.hg.1	-2.16881084442139	8.7269492149353	-6.69798333059239	6.86181274942876e-05	0.037779452774583	2.02026951113152
SLIRP	TC1400010636.hg.1	-2.99870824813843	16.0574613412221	-6.68931773795754	6.9330779983685e-05	0.0378921259278205	2.01134431541618
RPL21P2	TC2000008246.hg.1	-2.82454395294189	7.27117244402568	-6.68489166946358	6.96978739461261e-05	0.0379224765515893	2.00678124823172
RP11-464D20.2	TC1700011384.hg.1	-3.33151197433472	9.46874090035756	-6.6457000731871	7.30420103493572e-05	0.0393432886193411	1.96624639357821
GS1-21A4.2	TC1600008795.hg.1	-2.21112561225891	8.1695941289266	-6.63654469814647	7.38480640275966e-05	0.0395600372336251	1.95674344617716
RPL7AP73	TC1300006565.hg.1	-1.94392681121826	10.8576204776764	-6.62615171225476	7.47747977536699e-05	0.0396888078272063	1.94594036158598
TSSC1	TC0200011548.hg.1	-2.40697860717773	7.55308127403259	-6.61915446784094	7.54058423881708e-05	0.0396888078272063	1.93865769287981
AC010468.1	TC0500011699.hg.1	-2.72054290771485	8.5160905122757	-6.61904654703365	7.54156203450462e-05	0.0396888078272063	1.93854531111512
RPL12P50	TC0X00011106.hg.1	-3.36621379852295	9.99392175674438	-6.61790950721169	7.55187233153084e-05	0.0396888078272063	1.9373611626961
SNRPC	TC0600007769.hg.1	-2.64857959747314	11.101463953654	-6.61267937685459	7.59949482834246e-05	0.0397883739606934	1.93191178966188
RP11-377K22.2	TC0100014320.hg.1	-2.51673650741577	13.7844517230988	-6.59846428871892	7.73058364676826e-05	0.040322549927476	1.91707960310992
UBL5P2	TC1700010346.hg.1	-3.85352325439453	8.61356286207835	-6.58094820978058	7.89549862219333e-05	0.0407362556095597	1.89876040504145
RPS20P4	TC0500012453.hg.1	-2.31500339508057	8.38557398319244	-6.55804583066804	8.116909949891e-05	0.0414037011396186	1.87473663787488
RP5-1052M9.1	TC0X00010733.hg.1	-2.72213363647461	14.5559593836466	-6.52123987073315	8.48697537077245e-05	0.0428191053751936	1.83595871248542
SNRPD2	TC1900010951.hg.1	-3.3152093887329	14.6042136351267	-6.50626201964664	8.64277528080826e-05	0.043290319723312	1.82011828113019
SNHG19	TC1600009094.hg.1	-3.1877384185791	7.97850596904755	-6.50268360710526	8.68045535842533e-05	0.0433226539102418	1.81632862931728
RP4-796I17.5	TC2200007572.hg.1	-2.59489345550537	8.76650325457255	-6.49672456277166	8.74359909271834e-05	0.0433920854860188	1.81001339505945
AL590762.6	TC0X00009991.hg.1	-1.95074272155762	6.11866947015127	-6.49547371430665	8.75691659957855e-05	0.0433920854860188	1.8086870782504
COX7A2	TC0600012315.hg.1	-3.6564621925354	13.6503540674845	-6.48933974709753	8.8225428363505e-05	0.0435616977163505	1.80217950120289
RP11-709P2.1	TC0800008583.hg.1	-1.99882388114929	7.2782830397288	-6.48386564348521	8.88155987237499e-05	0.0435719990875491	1.7963670319909
RP11-169K16.8	TC0100007004.hg.1	-2.98491287231445	9.30589818954468	-6.48072333474936	8.91563084302574e-05	0.0435719990875491	1.79302838162751
TMSB10P1	TC0200016154.hg.1	-2.12945652008057	15.5067617893219	-6.47516452230206	8.97625081021347e-05	0.0436985936373006	1.78711846684647
RPS3AP49	TC1800007479.hg.1	-2.6424126625061	12.0109814802806	-6.46304408527328	9.1099821763465e-05	0.0441945621348669	1.77421577199786
smerklor	TC0100016164.hg.1	-1.7536563873291	7.07960112889608	-6.44487099462666	9.31456084865509e-05	0.0450295729946568	1.75482678174147
SNRPCP9	TC0700008438.hg.1	-3.1401948928833	6.87320486704508	-6.43842764581605	9.38828686838858e-05	0.0451284200275329	1.74793992390223
RP11-40H20.5	TC0100007502.hg.1	-2.05198383331299	10.4959078629812	-6.41531014876103	9.65805403251669e-05	0.0460116436905087	1.72317765165812
MRPS18C	TC0400008004.hg.1	-2.61856842041016	11.5417462189992	-6.41462973410082	9.66612031369377e-05	0.0460116436905087	1.72244755619888
RP11-281J9.1	TC1600008501.hg.1	-1.66133546829224	7.33144410451253	-6.41316410465441	9.68352009631232e-05	0.0460116436905087	1.72087466613473
RPSAP45	TC0600012894.hg.1	-3.1930341720581	8.56109090646108	-6.36988465124139	0.000102129463037014	0.0481396257479332	1.67427552066697
RPS10P2	TC2000006769.hg.1	-2.40151572227478	8.34874705473582	-6.36542632621028	0.000102692409965488	0.0481396257479332	1.66945845377955
RP11-157L10.1	TC0600013811.hg.1	-1.65810894966125	6.91406830151876	-6.36261961662895	0.000103048533980584	0.0481396257479332	1.66642429068086
RP11-435F17.1	TC0300012035.hg.1	-2.65031504631042	8.32956099510193	-6.34660773639428	0.000105105938992024	0.0487723194162153	1.64909100988063
RP11-5P22.1	TC0500007621.hg.1	-2.19208908081055	10.4260370731354	-6.3422839460688	0.000105669116199507	0.0488702050903351	1.64440343937168
RP11-475C16.1	TC0600013608.hg.1	-1.98032808303833	14.268549601237	-6.33506294287687	0.000106616961879523	0.0491447520796494	1.63656830048867
RP11-459A10.1	TC0X00008996.hg.1	-2.16235256195068	12.3023529052734	-6.325852001988	0.000107839405109171	0.0495436366287149	1.62656199129744
RP5-1107A17.2	TC1700008370.hg.1	-2.10977101325989	6.1517262061437	-6.30052694371823	0.000111279424051162	0.050621192426159	1.59898070520784
RP11-212P7.1	TC0700012536.hg.1	-2.56801247596741	7.99119635423024	-6.27274535958271	0.000115190390645433	0.0516409199944364	1.56860670890034
CTC-451P13.1	TC0500011235.hg.1	-2.49678373336792	8.1333696047465	-6.27141014267005	0.000115382069251326	0.0516409199944364	1.56714379974932
RPS19P3	TC1400008914.hg.1	-2.98627710342407	10.1594708760579	-6.26598170837217	0.000116164919469713	0.0516580184353374	1.56119329302736
RP3-393E18.1	TC0600013751.hg.1	-3.28720569610596	8.62534479300181	-6.26307274658985	0.000116586795218611	0.0516799837143969	1.55800263020981
RPS20P10	TC0200013040.hg.1	-2.3918581008911	14.0709527333577	-6.25168849747428	0.000118253835233498	0.0522520011766613	1.54550294682363
RPS26	TC1200007823.hg.1	-3.31363821029663	13.8166402975718	-6.24271284370383	0.000119586376298316	0.0526730532682852	1.53563324831067
MCTS1	TC0X00011325.hg.1	-2.55677461624145	8.72115774949392	-6.22542071725237	0.000122199666930482	0.0530998471298055	1.51658234013639
SAAL1	TC1100010254.hg.1	-2.51553177833557	8.76233545939128	-6.22195376215587	0.000122731019730655	0.0530998471298055	1.51275699534991
RP11-267M23.6	TC0800008259.hg.1	-1.82212114334106	5.4313268661499	-6.21824862792047	0.000123301643227107	0.0530998471298055	1.50866671944423
RP11-72J9.1	TC1200006924.hg.1	-1.57001960277557	3.73261322577794	-6.21726400255684	0.000123453766953054	0.0530998471298055	1.50757937379371
RPS14P8	TC0500008406.hg.1	-2.18068480491638	8.79044119517008	-6.216208468311	0.000123617071771431	0.0530998471298055	1.50641354899843
