gene	probeID	logFC	AveExpr	t	P.Value	adj.P.Val	B
PSME3	TC1700012262.hg.1	-2.96573336919149	6.91215550899506	-10.4612869877955	8.67435609638999e-06	0.0139738650229072	4.14690683302222
MIR6511A3	TC1600011488.hg.1	-2.82812825838725	5.40730625391006	-10.4421701741944	8.78892043509109e-06	0.0139738650229072	4.13560780423103
KIF15	TSUnmapped00000627.hg.1	-3.49587138493856	5.93550097942352	-10.3917812982885	9.09912392892298e-06	0.0139738650229072	4.10569565934065
Y_RNA	TC1900009438.hg.1	4.95279661814373	15.2646207809448	10.3747750421692	9.20657834420034e-06	0.0139738650229072	4.09555767055941
Y_RNA	TC1400008851.hg.1	5.33850558598837	14.6849702596664	10.3742096257717	9.2101753394594e-06	0.0139738650229072	4.09522023639029
MFSD10	TC0400009790.hg.1	-3.739852587382	7.72930729389191	-10.3717234070014	9.22601059411227e-06	0.0139738650229072	4.09373620540388
ZNF780A	TSUnmapped00000311.hg.1	-3.01952656110128	5.82176774740219	-10.3308823797151	9.49056186521056e-06	0.0139738650229072	4.06929181454791
AAMP	TC0200015720.hg.1	-2.49352153142293	5.63398891687393	-10.3122310159883	9.61420304338309e-06	0.0139738650229072	4.05808681483265
HACD3	TC1500007601.hg.1	-6.22314111391703	6.02266648411751	-10.3048603050366	9.66356182857255e-06	0.0139738650229072	4.05365155384937
ANKRD26	TC1000010113.hg.1	-3.37830821673075	5.45997226238251	-10.3016458742101	9.68517668255925e-06	0.0139738650229072	4.05171601362565
MAP1B	TC0500007738.hg.1	11.2685284614563	11.4200983047485	10.2843202926386	9.80261840676411e-06	0.0139738650229072	4.04127011859475
ERICH1	TC0800009331.hg.1	-3.35539690653483	7.0782510638237	-10.2817902130852	9.81990203159075e-06	0.0139738650229072	4.03974278805576
ZNF780A	TSUnmapped00000222.hg.1	-2.8322647412618	6.3752247095108	-10.2741680165429	9.87217840289751e-06	0.0139738650229072	4.03513857134171
CEP164	TC1100009175.hg.1	-2.84606742858886	5.95491689443588	-10.2607978517203	9.96463346195025e-06	0.0139738650229072	4.02705162121152
DAG1	TC0300007383.hg.1	-3.62961864471436	6.05475533008575	-10.2551151969633	1.00042232968908e-05	0.0139738650229072	4.02361035051223
VCP	TC0900009929.hg.1	-3.78110949198405	7.28930181264877	-10.1709576911821	1.06116961550241e-05	0.0140384385931242	3.97235787016349
PLAGL2	TC2000008845.hg.1	-3.98659165700277	6.7164055109024	-10.1633536796448	1.06685934486645e-05	0.0140384385931242	3.96770018680648
AC005702.1	TC1700011300.hg.1	-4.77895418802897	7.04081720113754	-10.07238111051	1.1376537850377e-05	0.0140384385931242	3.91162922780501
CU463998.2	TC2200007842.hg.1	-4.55410877863566	6.06500953435898	-10.0660463165775	1.14277656319415e-05	0.0140384385931242	3.90770075745209
UPF2	TC1000009802.hg.1	-2.99394989013672	6.42979377508163	-10.0300883962463	1.17235001249252e-05	0.0140384385931242	3.88534208533356
EIF5B	TC0200008587.hg.1	-3.99036900202433	8.98723298311234	-10.0202482446507	1.18059203636434e-05	0.0140384385931242	3.87920574074678
SH3TC2	TC0500013385.hg.1	-2.44496560096741	5.17406922578812	-9.97584865680283	1.21859860966846e-05	0.0140384385931242	3.85142286434153
TRIM37	TC1700011273.hg.1	-2.68891588846842	7.49498277902603	-9.97437025493738	1.21988755629766e-05	0.0140384385931242	3.85049507161907
BARD1	TC0200015643.hg.1	-3.48441537221273	5.58710640668869	-9.96346416850968	1.22944346259719e-05	0.0140384385931242	3.84364542850586
MOB3A	TC1900009204.hg.1	-3.65569019317627	5.1789478957653	-9.95990442111756	1.23258067600179e-05	0.0140384385931242	3.84140765586157
Y_RNA	TC1100010045.hg.1	5.65081262588502	13.2262305021286	9.93715535879099	1.25284294416136e-05	0.0140384385931242	3.82708300139456
FCF1P2	TC0300011015.hg.1	-2.51608935991923	4.97387957572937	-9.92917685116499	1.26003762472965e-05	0.0140384385931242	3.82204929662203
TMEM167B	TC0100009339.hg.1	7.31857363382976	17.3068032264709	9.92366165943437	1.2650380965257e-05	0.0140384385931242	3.81856674050684
WBSCR22	TC0700007986.hg.1	-5.55412928263346	8.50326871871948	-9.91031342970897	1.27723301044585e-05	0.0140384385931242	3.81012794218437
SURF4	TSUnmapped00000076.hg.1	-3.07267785072326	4.89147081971169	-9.90137892170691	1.28546925725708e-05	0.0140384385931242	3.80447152751589
ELP4	TC1100007185.hg.1	-2.91603899002075	6.59048396348953	-9.89082516021448	1.29527509474691e-05	0.0140384385931242	3.7977817022472
HARS	TC0500013377.hg.1	-3.8907504081726	8.34728932380676	-9.86448660075518	1.32011534574737e-05	0.0140384385931242	3.7810470578635
PSKH1	TC1600008178.hg.1	-2.50176731745402	4.99178725481033	-9.85137851123165	1.33267667085156e-05	0.0140384385931242	3.77269773175019
ACOT1	TC1400007644.hg.1	-3.33957068125407	5.46755361557007	-9.84540363004869	1.33844678791208e-05	0.0140384385931242	3.7688873571029
RTN3	TC1100007906.hg.1	-2.76656182607015	7.26144480705261	-9.83791845441664	1.34571504045948e-05	0.0140384385931242	3.76410973488555
VDAC1P1	TC0X00007742.hg.1	-2.61553621292114	5.00467258691788	-9.78548354639774	1.39789002092451e-05	0.0142445348658157	3.73051389663349
ARHGDIA	TC1700012076.hg.1	-6.25918706258138	9.04274249076843	-9.77360243793403	1.41002527599795e-05	0.0142445348658157	3.72287029402147
SURF6	TSUnmapped00000280.hg.1	-2.91858156522115	4.39514508843422	-9.74666265126884	1.43798167265574e-05	0.0142445348658157	3.70549592963416
BAP1	TC0300011167.hg.1	-4.03567552566528	5.07127937674522	-9.70222437888782	1.48546649965944e-05	0.0142445348658157	3.67670553867622
S100A16	TC0100015871.hg.1	-4.21449009577433	5.89462995529175	-9.67141344924549	1.5194222989417e-05	0.0142445348658157	3.65664792496868
ZNF708	TC1900011919.hg.1	-2.91837565104166	6.61358296871185	-9.66577458651816	1.52573052396281e-05	0.0142445348658157	3.65296853249936
PSPHP1	TC0700007623.hg.1	-2.77410395940145	9.87430846691132	-9.66469457512638	1.52694208797471e-05	0.0142445348658157	3.65226351607399
LA16c-60G3.8	TC2200007852.hg.1	-3.87346053123474	4.71290159225464	-9.64428216327924	1.55004506280347e-05	0.0142445348658157	3.63892027042921
ZNF227	TC1900008257.hg.1	-3.90660198529561	5.04641556739807	-9.64311690847643	1.55137569380732e-05	0.0142445348658157	3.63815751278913
AC005702.2	TC1700011303.hg.1	-5.39492019017537	6.99495673179626	-9.6415065235218	1.55321673874575e-05	0.0142445348658157	3.63710319292106
NUDT19	TC1900007754.hg.1	-4.82351239522298	5.96508824825287	-9.63521108457423	1.56043744693196e-05	0.0142445348658157	3.63297948297175
RP4-744I24.4	TC0600011693.hg.1	7.03447047869365	11.6664204001427	9.63108266390155	1.56519308262987e-05	0.0142445348658157	3.63027343594624
BPTF	TC1700008709.hg.1	-3.74798742930094	7.00579965114594	-9.62622868561469	1.57080531512473e-05	0.0142445348658157	3.6270899820604
MCM3	TC0600012038.hg.1	-3.58837191263834	7.14920955896378	-9.60557920779885	1.59493412712874e-05	0.0142501639988125	3.61352503646476
EIF2AK4	TC1500006930.hg.1	-3.25312089920044	6.90924870967865	-9.60280445836311	1.59820798076181e-05	0.0142501639988125	3.61169953073989
MTND6P32	TC0X00010393.hg.1	2.70304584503174	5.91530537605286	9.56381050701718	1.64502235875271e-05	0.0142501639988125	3.58597675379308
PUF60	TC0800012167.hg.1	-3.25349235534668	7.84971439838409	-9.55680718576035	1.65359213219129e-05	0.0142501639988125	3.58134331917255
PLK4	TC0400008664.hg.1	-4.00295209884643	5.99498724937439	-9.523090482992	1.69555745532785e-05	0.014331010258806	3.55897788398062
NUDCD3	TC0700010918.hg.1	-2.46154912312825	6.19164049625397	-9.51596322211744	1.70458051532798e-05	0.014331010258806	3.55423774053469
UMPS	TC0300008604.hg.1	-4.16599734624227	5.63401228189468	-9.49368721071864	1.73313083453031e-05	0.014331010258806	3.5393946164849
GABARAP	TC1700012344.hg.1	4.24365822474162	16.8992530107498	9.49202954534526	1.7352767476157e-05	0.014331010258806	3.53828837132285
C18orf54	TC1800007355.hg.1	-3.07600625356038	4.95651814341545	-9.47292417628594	1.76022568651526e-05	0.0143660301691506	3.52552137488672
ANKFY1	TC1700009504.hg.1	-4.88450598716736	5.35684797167778	-9.43214551716155	1.81483402721566e-05	0.0145298336334805	3.49816638267437
TMEM208	TC1600008153.hg.1	-2.81511847178141	9.74712860584259	-9.37365754568687	1.89650520534511e-05	0.0145298336334805	3.45868048718423
AHCYL1	TC0100009365.hg.1	-3.0600536664327	7.08895587921143	-9.36819785598427	1.90433693155767e-05	0.0145298336334805	3.45497939966327
FASTKD2	TC0200010582.hg.1	-4.10709524154663	5.66532897949219	-9.36001112544312	1.91614854704947e-05	0.0145298336334805	3.44942479060999
FOXM1	TC1200009621.hg.1	-6.86762475967407	7.00466394424438	-9.34225897019578	1.94204416379545e-05	0.0145298336334805	3.43736000233043
OSBPL11	TC0300012255.hg.1	-2.43840702374776	6.1161926984787	-9.33263389196289	1.95624846029303e-05	0.0145298336334805	3.43080702228463
AC005702.4	TC1700011301.hg.1	-5.44452158610026	6.68528485298157	-9.32490094471134	1.96774483686416e-05	0.0145298336334805	3.42553635674695
Y_RNA	TC0200010468.hg.1	2.66801961263021	17.2755217552185	9.3011180031695	2.00357980130244e-05	0.0145298336334805	3.40929326934749
RBM7	TC1100013096.hg.1	-3.34677410125732	6.0653520822525	-9.29526132914456	2.01251623162327e-05	0.0145298336334805	3.40528567175917
MELK	TC0900007129.hg.1	-3.20681381225585	7.36857557296753	-9.28847677310757	2.02292438694169e-05	0.0145298336334805	3.40063935632979
THG1L	TC0500009223.hg.1	-2.70560296376546	5.17751806974411	-9.28809380278368	2.0235136967372e-05	0.0145298336334805	3.40037696274222
MX2	TC2100007205.hg.1	-2.75067702929179	4.37728798389435	-9.28548142949798	2.0275387210062e-05	0.0145298336334805	3.39858673914854
THOC3	TC0500013414.hg.1	-5.92327340443928	8.47467368841171	-9.27455057900424	2.04447810207867e-05	0.0145298336334805	3.39108942634058
RALB	TC0200009091.hg.1	-2.32655159632365	7.25382947921753	-9.26349646770814	2.06177001740141e-05	0.0145298336334805	3.38349680287395
TIAF1	TC1700010230.hg.1	-3.72714932759603	6.22252726554871	-9.26084860489496	2.06593636238816e-05	0.0145298336334805	3.38167648304329
RRP36	TC0600014130.hg.1	-3.68373362223307	5.74955642223358	-9.25236275331511	2.0793523594782e-05	0.0145298336334805	3.37583853881362
NEMF	TC1400009100.hg.1	-2.49500687917073	6.84759175777435	-9.24020313552113	2.09874709539206e-05	0.0145298336334805	3.36746201877523
ZNF398	TC0700009604.hg.1	-3.3467899163564	5.22143426537514	-9.22347268567699	2.12576467465392e-05	0.0145298336334805	3.35591520641949
CEP72	TC0500013144.hg.1	-2.54630541801453	5.72018337249756	-9.22217148572767	2.12788223513118e-05	0.0145298336334805	3.35501611343903
CPSF6	TC1200008126.hg.1	-3.57072869936625	5.65229219198227	-9.22173152186013	2.12859876299187e-05	0.0145298336334805	3.35471207642112
AL139042.1	TC0600012522.hg.1	-2.38424968719482	6.49568420648575	-9.21845291828293	2.13394684228276e-05	0.0145298336334805	3.35244585275488
CCDC68	TC1800008743.hg.1	-3.92770353953043	6.12302845716476	-9.21189414472535	2.1446908208553e-05	0.0145298336334805	3.34790943816588
HYOU1	TSUnmapped00000322.hg.1	-2.71982049942016	6.75539767742157	-9.19574510953309	2.17140407391945e-05	0.0145298336334805	3.33672344559064
HAUS8	TC1900009943.hg.1	-3.38124736150106	4.65507015585899	-9.19463620289969	2.17325203351824e-05	0.0145298336334805	3.33595447865398
Y_RNA	TC0X00006591.hg.1	4.81177123387655	14.6063189506531	9.14948291197903	2.25001721531449e-05	0.0145298336334805	3.30454916907868
TEAD1	TC1100006888.hg.1	-4.49867184956868	9.31411153078079	-9.138555002197	2.26904947399039e-05	0.0145298336334805	3.29692087575697
ZNF207	TC1700012230.hg.1	-4.26442591349283	11.7383521795273	-9.10296483992052	2.33229589977084e-05	0.0145298336334805	3.27200191359349
NOC4L	TC1200009467.hg.1	-4.50966850916544	6.56167995929718	-9.07634721799375	2.38088937016154e-05	0.0145298336334805	3.25328987037698
NCOA6	TC2000010002.hg.1	-2.95636812845866	4.93667089939117	-9.07194060494551	2.38904309643108e-05	0.0145298336334805	3.2501858037856
CMSS1	TC0300008133.hg.1	-1.97076638539632	6.90918046236038	-9.05440467450568	2.42180197466403e-05	0.0145298336334805	3.23781568976076
CHID1	TC1100009709.hg.1	-2.05013823509216	4.64060437679291	-9.03460827097977	2.45938994945958e-05	0.0145298336334805	3.22381710183533
UQCC3	TC1100007866.hg.1	-4.17413091659546	6.86649769544601	-9.03435535601803	2.45987437648185e-05	0.0145298336334805	3.22363802556086
ZNF780B	TSUnmapped00000054.hg.1	-3.38364775975545	4.71731945872307	-9.03279524535292	2.46286493857758e-05	0.0145298336334805	3.22253326006385
ZNF780B	TSUnmapped00000177.hg.1	-3.38364775975545	4.71731945872307	-9.03279524535292	2.46286493857758e-05	0.0145298336334805	3.22253326006385
ATR	TC0300012670.hg.1	-3.34633668263753	6.5069665312767	-9.00657932872451	2.51373235433233e-05	0.0145298336334805	3.2039353542131
PDHB	TC0300011306.hg.1	-3.23291333516439	5.73613661527634	-9.00529100301618	2.51626230280791e-05	0.0145298336334805	3.20301976411657
MTND6P10	TC0200009337.hg.1	3.13999032974244	9.233513712883	9.00420243763213	2.51840219597918e-05	0.0145298336334805	3.20224602052373
CDK11A	TC0100018389.hg.1	-4.2296495437622	8.54632836580276	-8.99202177009319	2.54248642784205e-05	0.0145298336334805	3.19358062269583
TXLNA	TC0100007668.hg.1	-2.91365083058675	5.96826422214508	-8.98568881618702	2.55511015368424e-05	0.0145298336334805	3.18906989333275
WAPL	TC1000011299.hg.1	-2.91055846214294	5.878069460392	-8.97641615766236	2.57372059287645e-05	0.0145298336334805	3.18245861048567
CUL1	TC0700009585.hg.1	-4.41223510106404	8.66907030344009	-8.96559230389071	2.59563668594e-05	0.0145298336334805	3.17473124490108
chaslor	TC1700008504.hg.1	3.28797713915507	5.61509472131729	8.96420818276989	2.59845429599707e-05	0.0145298336334805	3.17374230761776
GRWD1	TC1900011775.hg.1	-2.67432387669881	5.51781928539276	-8.95313074650747	2.62112812993056e-05	0.0145298336334805	3.16582119218217
PEBP1	TC1200009071.hg.1	-2.18412351608276	9.6515725851059	-8.95121230224996	2.6250773694191e-05	0.0145298336334805	3.16444821354608
NDRG2	TC1400008615.hg.1	-1.95712431271871	4.00433921813965	-8.94779342187061	2.63213188895064e-05	0.0145298336334805	3.16200056264864
DLEU2	TC1300008938.hg.1	-3.62466287612915	6.13164687156677	-8.94489764677962	2.63812364847047e-05	0.0145298336334805	3.15992656133333
RP11-1112G13.3	TC1700011732.hg.1	2.91018056869507	7.5012059211731	8.94464672128074	2.63864356706164e-05	0.0145298336334805	3.15974680756103
HCG11	TC0600007310.hg.1	-4.35795545578003	4.86266332864761	-8.93966827035084	2.64898270565626e-05	0.0145298336334805	3.15617921372195
KDM1A	TC0100007303.hg.1	-4.28697141011556	8.0460501909256	-8.93931064361612	2.6497271625412e-05	0.0145298336334805	3.15592284672237
CRLF3	TC1700010293.hg.1	-2.88979530334472	5.11995273828506	-8.93594081831767	2.65675351080451e-05	0.0145298336334805	3.15350657926945
IPP	TC0100014032.hg.1	-1.92922059694926	4.49095833301544	-8.91950613110358	2.6913216202173e-05	0.0145298336334805	3.14170718735881
PCCB	TC0300008912.hg.1	-2.377330382665	5.70183229446411	-8.90754147520741	2.71680460230741e-05	0.0145298336334805	3.13310116803759
DUSP16	TSUnmapped00000107.hg.1	-2.93029006322225	6.14536947011948	-8.89600770658302	2.74162598256489e-05	0.0145298336334805	3.12479235864752
ATXN2L	TC1600007362.hg.1	-3.65856329600016	7.7708033323288	-8.88020277975779	2.77605274670426e-05	0.0145298336334805	3.11338632687879
SKA1	TC1800007316.hg.1	-3.00487454732259	6.74854731559753	-8.87479297810239	2.78794756999484e-05	0.0145298336334805	3.10947679695208
AMD1	TC0600009127.hg.1	-5.40721718470255	9.12695562839508	-8.8622510872521	2.81574433215282e-05	0.0145298336334805	3.1004024553568
JUN	TC0100014349.hg.1	-5.01084621747335	4.9837441444397	-8.85626059638897	2.8291305821403e-05	0.0145298336334805	3.09606295306575
MRS2	TC0600007196.hg.1	-3.05567852656046	4.82271149754524	-8.85052385190587	2.84201666446759e-05	0.0145298336334805	3.09190408073153
Y_RNA	TC0300009469.hg.1	3.16535917917888	9.85220408439636	8.84851120636304	2.84655310908313e-05	0.0145298336334805	3.09044426795435
AREL1	TC1400009701.hg.1	-4.928466796875	6.50235456228256	-8.80617285701345	2.9438878137112e-05	0.0145298336334805	3.05964624703605
WDR54	TC0200008080.hg.1	-3.64760502179464	5.0650200843811	-8.80408631232025	2.94878021854508e-05	0.0145298336334805	3.05812402809608
AMBRA1	TC1100010705.hg.1	-2.03035902976989	5.91349083185196	-8.7935844949965	2.97354291466558e-05	0.0145298336334805	3.05045621627218
TMEM8A	TC1600008943.hg.1	-3.30520971616109	5.08941987156868	-8.79124793651878	2.97908400745702e-05	0.0145298336334805	3.04874876513999
RCC2	TSUnmapped00000546.hg.1	-5.17079893747965	7.10674458742142	-8.78890479615891	2.98465232462674e-05	0.0145298336334805	3.04703598003384
NUDCD1	TC0800011472.hg.1	-4.38708798090617	5.91404151916504	-8.77941249262996	3.0073297179009e-05	0.0145298336334805	3.04009193560793
AC007422.1	TC0200007876.hg.1	2.71731209754944	6.93765616416931	8.77313192306664	3.02244024294216e-05	0.0145298336334805	3.03549267405629
RPP14	TC0300007607.hg.1	-4.50224145253499	5.82953411340714	-8.7663868777787	3.03876302048548e-05	0.0145298336334805	3.03054906436717
INADL	TC0100008536.hg.1	-2.92868940035502	5.21745228767395	-8.76080725446283	3.05234014375107e-05	0.0145298336334805	3.0264563207334
ZNF532	TC1800007440.hg.1	-2.02829058965047	4.76193273067474	-8.75848127702395	3.0580200904532e-05	0.0145298336334805	3.02474929558995
Y_RNA	TC0500009267.hg.1	2.63359967867533	8.22759264707565	8.75639927896274	3.06311428954066e-05	0.0145298336334805	3.02322088486504
PWP2	TC2100007341.hg.1	-3.06348896026611	5.75248938798904	-8.74557526489699	3.08975191519488e-05	0.0145298336334805	3.01526817466165
ENY2	TC0800008546.hg.1	3.74862639109294	17.9179127216339	8.74520340690936	3.09067164620314e-05	0.0145298336334805	3.01499475967792
MIR4737	TC1700011304.hg.1	-5.14701175689697	7.43379616737366	-8.73705682847565	3.11089803047724e-05	0.0145298336334805	3.00900150440104
MAPK14	TC0600007825.hg.1	-4.13754192988078	5.29069283604622	-8.73153621672278	3.12468889627852e-05	0.0145298336334805	3.0049364762747
AC145212.1	TC14_GL000194v1_random00006434.hg.1	-3.03073970476786	6.25527608394623	-8.7297850872319	3.12907762891426e-05	0.0145298336334805	3.00364644122523
RP11-98H4.4	TC0800010980.hg.1	-2.26783736546834	6.6043341755867	-8.72686626731686	3.13640821156683e-05	0.0145298336334805	3.00149552527873
PRPF8	TC1700009394.hg.1	-3.80065965652465	9.97996425628662	-8.7167543052993	3.16195339858672e-05	0.0145298336334805	2.99403752401073
TMEM138	TC1100007801.hg.1	-5.68990914026896	8.35970842838287	-8.71579946844492	3.16437755365836e-05	0.0145298336334805	2.99333278037099
Y_RNA	TC0400012236.hg.1	2.16792138417562	15.1222485303879	8.70499810774116	3.19194563238254e-05	0.0145298336334805	2.98535439177795
TXNDC12	TC0100014193.hg.1	-4.05923191706339	8.19671785831451	-8.68467466921635	3.24454881735698e-05	0.0145298336334805	2.97031188054542
C5orf64	TC0500013172.hg.1	2.74173370997111	6.34015834331512	8.66107889966098	3.3068431647911e-05	0.0145298336334805	2.95279694049431
SH3GLB1	TC0100008927.hg.1	4.21516871452332	10.4743331074715	8.65710175308264	3.31747440248937e-05	0.0145298336334805	2.94983939212239
Y_RNA	TC1700009643.hg.1	4.12076361974081	11.9976760149002	8.65091759642583	3.33408125367851e-05	0.0145298336334805	2.9452375632331
VPRBP	TC0300011135.hg.1	-2.88860972722371	6.8294665813446	-8.64940312568786	3.33816236692612e-05	0.0145298336334805	2.94411002731952
ZNF8	TC1900011827.hg.1	-2.3250830968221	6.20583117008209	-8.64282717652792	3.35594786068792e-05	0.0145298336334805	2.93921157728147
Y10196.1	TC0X00006776.hg.1	-2.97692267100016	6.4127659201622	-8.63790021931456	3.36934297133705e-05	0.0145298336334805	2.93553869420365
